alert_key,alert_id,transaction_key,customer_key,account_key,aml_rule_key,alert_date_key,severity,risk_points,investigation_status,reason_category,synthetic_data_flag
779774416999840212,AML-B5CD12F2CA40862B,975699309869478455,980708627717825274,1051623831929656992,316861408653127041,20250130,medium,18,open,High-risk geography,True
963881110736409323,AML-236C802BD7800A94,975699309869478455,980708627717825274,1051623831929656992,69515675679568663,20250130,medium,18,open,Device or session risk,True
781137048950969591,AML-56BF1376D7BDA5B4,169374863990165357,1070459304141638972,94675419470005165,316861408653127041,20250130,medium,18,open,High-risk geography,True
205390496099758500,AML-1AB7E589618905A8,169374863990165357,1070459304141638972,94675419470005165,69515675679568663,20250130,medium,18,open,Device or session risk,True
682048450024785479,AML-BA6B1CDF43D5D3AE,169374863990165357,1070459304141638972,94675419470005165,807211356388451501,20250130,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
1111148978931229093,AML-57233928F168ECA5,169374863990165357,1070459304141638972,94675419470005165,289051792576040010,20250130,low,10,open,Unusual merchant or channel pattern,True
811819764920884151,AML-AFD867CA24FD66EC,906613266492298047,1053835074633009439,283044478267005219,1013115407186803838,20250130,medium,20,open,Unusual cross-border activity,True
991759222244266038,AML-57E9A766BD2E0BE2,906613266492298047,1053835074633009439,283044478267005219,69515675679568663,20250130,medium,18,open,Device or session risk,True
85472805529114465,AML-3553538FD8B3E508,906613266492298047,1053835074633009439,283044478267005219,807211356388451501,20250130,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
621339326457159934,AML-68172F3507E87EFB,906613266492298047,1053835074633009439,283044478267005219,289051792576040010,20250130,low,10,open,Unusual merchant or channel pattern,True
591946209396120133,AML-A1328CEF735FBF64,1068610374963304085,1095817946956588938,666381739299142097,1003914630646670938,20250131,high,35,open,Structuring or smurfing,True
271546696862445922,AML-54EBB970C5452F26,1068610374963304085,1095817946956588938,666381739299142097,316861408653127041,20250131,medium,18,open,High-risk geography,True
182127294996184305,AML-5FB7FCBB596E848E,1068610374963304085,1095817946956588938,666381739299142097,1013115407186803838,20250131,medium,20,open,Unusual cross-border activity,True
3746268516354551,AML-71C41E67B051E218,1068610374963304085,1095817946956588938,666381739299142097,69515675679568663,20250131,medium,18,open,Device or session risk,True
303446149182471604,AML-6A580B57032BE6E6,192419110940558924,611540535713970351,108056156896782744,69515675679568663,20250131,medium,18,open,Device or session risk,True
1106712028274299887,AML-1BA42D00F862F677,192419110940558924,611540535713970351,108056156896782744,289051792576040010,20250131,low,10,open,Unusual merchant or channel pattern,True
87651190334477786,AML-A13A03E81007EDBB,792674979975844277,137345824585252467,876093260492180668,1003914630646670938,20250131,high,35,open,Structuring or smurfing,True
522958880641426394,AML-F1C144F2F9E04B40,792674979975844277,137345824585252467,876093260492180668,1013115407186803838,20250131,medium,20,open,Unusual cross-border activity,True
66048570147217342,AML-886498EF4951AB89,792674979975844277,137345824585252467,876093260492180668,807211356388451501,20250131,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
681487150322439778,AML-34EF475C43C69DB9,792674979975844277,137345824585252467,876093260492180668,289051792576040010,20250131,low,10,open,Unusual merchant or channel pattern,True
997647734284545934,AML-72F3C6C99A669CB4,336219454522834578,611540535713970351,326778585699112868,1013115407186803838,20250131,medium,20,open,Unusual cross-border activity,True
903060796589819857,AML-6AB1AF7321CDE2F5,336219454522834578,611540535713970351,326778585699112868,69515675679568663,20250131,medium,18,open,Device or session risk,True
951126761017479071,AML-566E803690AA40EE,336219454522834578,611540535713970351,326778585699112868,289051792576040010,20250131,low,10,open,Unusual merchant or channel pattern,True
824119408954534218,AML-AB1A63C67BEC2FE0,761315292763957359,1054376342709458876,1132562117222242589,316861408653127041,20250201,medium,18,open,High-risk geography,True
561021120619628202,AML-8095221F376F6ADD,761315292763957359,1054376342709458876,1132562117222242589,1013115407186803838,20250201,medium,20,open,Unusual cross-border activity,True
493343794812753326,AML-23EF7280035C4A95,761315292763957359,1054376342709458876,1132562117222242589,69515675679568663,20250201,medium,18,open,Device or session risk,True
182297446095879360,AML-0D2F66BE865AE4F4,761315292763957359,1054376342709458876,1132562117222242589,289051792576040010,20250201,low,10,open,Unusual merchant or channel pattern,True
618352736289504885,AML-49376487C198B6E1,1123787314368568045,1033318739550670801,99333578095426031,316861408653127041,20250201,medium,18,open,High-risk geography,True
1047433645237858260,AML-36C5382F7604A902,1123787314368568045,1033318739550670801,99333578095426031,1013115407186803838,20250201,medium,20,open,Unusual cross-border activity,True
759879083707346967,AML-F10EBBF8F7AA5670,1123787314368568045,1033318739550670801,99333578095426031,69515675679568663,20250201,medium,18,open,Device or session risk,True
915274898569097088,AML-692819F8AFE4F5DD,1123787314368568045,1033318739550670801,99333578095426031,289051792576040010,20250201,low,10,open,Unusual merchant or channel pattern,True
798298357650459542,AML-82A5A27CF72C5981,402307353557324937,263756791415439406,448078394640568799,1013115407186803838,20250201,medium,20,open,Unusual cross-border activity,True
1123233790316666299,AML-B3B812EF1558C01E,402307353557324937,263756791415439406,448078394640568799,69515675679568663,20250201,medium,18,open,Device or session risk,True
839060222569817179,AML-04A25F4C38DD3527,402307353557324937,263756791415439406,448078394640568799,289051792576040010,20250201,low,10,open,Unusual merchant or channel pattern,True
306762591026580129,AML-FCB78D25B0B449CA,707713359571481366,17508513762442371,927022593380583622,69515675679568663,20250201,medium,18,open,Device or session risk,True
412369847358895451,AML-22DF7C512614A0FE,707713359571481366,17508513762442371,927022593380583622,807211356388451501,20250201,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
1055864672214963930,AML-516728440B0073AC,707713359571481366,17508513762442371,927022593380583622,289051792576040010,20250201,low,10,open,Unusual merchant or channel pattern,True
194057107679188310,AML-ED4F1B97834E9533,973802972083484106,1033318739550670801,919260359890702111,69515675679568663,20250201,medium,18,open,Device or session risk,True
169268145566606246,AML-3B0E15ADDD9DB8F2,973802972083484106,1033318739550670801,919260359890702111,289051792576040010,20250201,low,10,open,Unusual merchant or channel pattern,True
748821042281372550,AML-4707E5670F73DD23,1013298638383176801,995546377267911770,14655924623425254,1013115407186803838,20250202,medium,20,open,Unusual cross-border activity,True
776216664917326938,AML-D9005D775E0167D7,280297387208056364,17508513762442371,868207326982718891,807211356388451501,20250202,high,32,open,"KYC, PEP, sanctions, or watchlist exposure",True
945000301517561730,AML-67B95E4073FC8536,701168692400799539,246700825511871154,299383214210362908,316861408653127041,20250202,medium,18,open,High-risk geography,True
228147206769620853,AML-E603829B260915C7,701168692400799539,246700825511871154,299383214210362908,69515675679568663,20250202,medium,18,open,Device or session risk,True
294961735651376724,AML-B9EAB3B7D3C53CBE,570870067559049080,186499808372984441,314853006901798701,289051792576040010,20250202,low,10,open,Unusual merchant or channel pattern,True
731996801327641322,AML-ED4B200F4F609A85,963579819954734676,695484210856808634,185941360290870519,69515675679568663,20250202,medium,18,open,Device or session risk,True
383184759548722785,AML-39D7BD15AF5F461D,223029701068780734,906901778771043120,121760919791167475,316861408653127041,20250202,medium,18,open,High-risk geography,True
1015797740574626762,AML-4F4539E41F7F4D46,223029701068780734,906901778771043120,121760919791167475,69515675679568663,20250202,medium,18,open,Device or session risk,True
687893815524972779,AML-DC7EED8B3DBC4E02,223029701068780734,906901778771043120,121760919791167475,289051792576040010,20250202,low,10,open,Unusual merchant or channel pattern,True
415684925310033344,AML-77CC59B2072CDB26,157656771355918395,1033318739550670801,919260359890702111,721623311219476228,20250202,high,30,open,High-value transaction,True
623599422952914161,AML-CD3B490294F7D1DB,157656771355918395,1033318739550670801,919260359890702111,550203189520272734,20250202,high,30,open,Rapid movement of funds,True
505416229258651469,AML-A99A023421CF8EF0,157656771355918395,1033318739550670801,919260359890702111,1013115407186803838,20250202,medium,20,open,Unusual cross-border activity,True
347040852014794832,AML-B0E28D14666589F6,157656771355918395,1033318739550670801,919260359890702111,289051792576040010,20250202,low,10,open,Unusual merchant or channel pattern,True
680186569440552730,AML-583E75DF66E23AB5,340006910401558862,1054376342709458876,24021971752718965,316861408653127041,20250203,medium,18,open,High-risk geography,True
719745962473899055,AML-7C0B91CD40EA39E2,340006910401558862,1054376342709458876,24021971752718965,1013115407186803838,20250203,medium,20,open,Unusual cross-border activity,True
278816328389862709,AML-6DE6259E10F2B71C,340006910401558862,1054376342709458876,24021971752718965,69515675679568663,20250203,medium,18,open,Device or session risk,True
562504963455875719,AML-54A5B0676B780DBD,66930211570417638,594906817873445698,491741179394764822,316861408653127041,20250203,medium,18,open,High-risk geography,True
797344121728605029,AML-28A1BC1F2AA9DE9F,66930211570417638,594906817873445698,491741179394764822,1013115407186803838,20250203,medium,20,open,Unusual cross-border activity,True
282912767664455200,AML-E2101DB18D678A6F,66930211570417638,594906817873445698,491741179394764822,69515675679568663,20250203,medium,18,open,Device or session risk,True
732859751720711802,AML-77E5EC08D5E29ECB,66930211570417638,594906817873445698,491741179394764822,289051792576040010,20250203,low,10,open,Unusual merchant or channel pattern,True
785785007989695965,AML-57C6F381724C632A,1071272719827599005,611540535713970351,1028075060812515097,69515675679568663,20250204,medium,18,open,Device or session risk,True
62609332568014459,AML-5B657DA3AADFAB25,687804775646235443,2998887372558569,26141885635181124,289051792576040010,20250204,low,10,open,Unusual merchant or channel pattern,True
315185038242279639,AML-EC92446CC210AC7D,710198901697488353,980708627717825274,892013199572215002,69515675679568663,20250204,medium,18,open,Device or session risk,True
1021738446969077341,AML-9EAB0485AAA0B9E4,710198901697488353,980708627717825274,892013199572215002,289051792576040010,20250204,low,10,open,Unusual merchant or channel pattern,True
250188250309649541,AML-564A571BEB1164C5,200607433296909873,440725821471311782,805577052169926856,316861408653127041,20250204,medium,18,open,High-risk geography,True
642153627510271342,AML-D445E13009DE5A2B,200607433296909873,440725821471311782,805577052169926856,69515675679568663,20250204,medium,18,open,Device or session risk,True
510607786584965013,AML-AFC4113F2AB3689B,200607433296909873,440725821471311782,805577052169926856,289051792576040010,20250204,low,10,open,Unusual merchant or channel pattern,True
730087419046409618,AML-45E95A201E3FAF8F,400681611989925829,594906817873445698,399259727322062660,1013115407186803838,20250204,medium,20,open,Unusual cross-border activity,True
765040883670267589,AML-E1E001567FF89B3B,400681611989925829,594906817873445698,399259727322062660,69515675679568663,20250204,medium,18,open,Device or session risk,True
138736000649968291,AML-8878E7B8377DFEDE,400681611989925829,594906817873445698,399259727322062660,289051792576040010,20250204,low,10,open,Unusual merchant or channel pattern,True
258789203383725442,AML-449F2147802939D3,328549234283611348,440725821471311782,115963248582034977,69515675679568663,20250205,medium,18,open,Device or session risk,True
755650901887655372,AML-82D8A57EB1ED0841,328549234283611348,440725821471311782,115963248582034977,289051792576040010,20250205,low,10,open,Unusual merchant or channel pattern,True
291093529074776631,AML-DA4CB24530C61379,306427008865517731,932358628292143676,411026441119755728,69515675679568663,20250205,medium,18,open,Device or session risk,True
698949859885770332,AML-D12269E29BC8EBC5,306427008865517731,932358628292143676,411026441119755728,289051792576040010,20250205,low,10,open,Unusual merchant or channel pattern,True
