customer_id,component_name,raw_value_summary,normalised_score,configured_weight,weighted_contribution,score_cap,reason,evidence_json
CUST-000005,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 1896.0, ""device_session_alert_count"": 9.0, ""distinct_rules_triggered"": 7.0, ""geography_alert_count"": 22.0, ""high_severity_alerts"": 8.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 16.0, ""medium_severity_alerts"": 31.0, ""structuring_alert_count"": 6.0, ""total_aml_alerts"": 55.0, ""total_aml_risk_points"": 1016.0}",37.92,0.3,11.376,5000.0,8 high/critical AML alerts; 6 structuring alerts; 55 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 1896.0, ""device_session_alert_count"": 9.0, ""distinct_rules_triggered"": 7.0, ""geography_alert_count"": 22.0, ""high_severity_alerts"": 8.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 16.0, ""medium_severity_alerts"": 31.0, ""structuring_alert_count"": 6.0, ""total_aml_alerts"": 55.0, ""total_aml_risk_points"": 1016.0}"
CUST-000005,device_session,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 27.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 1.0, ""risky_session_count_points"": 8.3333, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",48.3333,0.15,7.25,100.0,new_device_transaction_count reached 4 against 4; geography_mismatch_count reached 27 against 5,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 27.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 1.0, ""risky_session_count_points"": 8.3333, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000005,fraud_model,"{""average_fraud_probability"": 0.4519271872826247, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 1.0, ""high_probability_transaction_ratio"": 0.08333333333333333, ""maximum_fraud_probability"": 0.7245752166393774, ""predicted_fraud_transaction_count"": 12.0, ""predicted_fraud_transaction_ratio"": 1.0}",60.6199,0.15,9.093,100.0,Maximum model probability 0.725 exceeded 0.700.,"{""average_fraud_probability"": 0.4519271872826247, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 1.0, ""high_probability_transaction_ratio"": 0.08333333333333333, ""maximum_fraud_probability"": 0.7245752166393774, ""predicted_fraud_transaction_count"": 12.0, ""predicted_fraud_transaction_ratio"": 1.0}"
CUST-000005,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Medium"", ""customer_risk_rating_points"": 30.0, ""customer_tenure_days"": 661.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 15.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}",15.0,0.2,3.0,300.0,synthetic profile rating is Medium; customer tenure is 661 days,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Medium"", ""customer_risk_rating_points"": 30.0, ""customer_tenure_days"": 661.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 15.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}"
CUST-000005,transaction_behaviour,"{""cross_border_ratio"": 0.9642857142857144, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0, ""failed_transaction_ratio_points"": 0.0, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 395.81, ""maximum_transaction_amount_points"": 15.8324, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.699936535241203, ""maximum_transaction_velocity_points"": 4.2498, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.4642857142857143, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 1748.27, ""total_transaction_amount_points"": 5.2448, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 28.0, ""total_transaction_count_points"": 10.5, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 12.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",70.8271,0.2,14.1654,100.0,cross_border_ratio reached 0.96 against 0.80; night_transaction_ratio reached 0.46 against 0.30; unique_merchant_country_count reached 12.00 against 10.00,"{""cross_border_ratio"": 0.9642857142857144, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0, ""failed_transaction_ratio_points"": 0.0, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 395.81, ""maximum_transaction_amount_points"": 15.8324, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 1.699936535241203, ""maximum_transaction_velocity_points"": 4.2498, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.4642857142857143, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 1748.27, ""total_transaction_amount_points"": 5.2448, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 28.0, ""total_transaction_count_points"": 10.5, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 12.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000006,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 2676.0, ""device_session_alert_count"": 17.0, ""distinct_rules_triggered"": 6.0, ""geography_alert_count"": 9.0, ""high_severity_alerts"": 22.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 18.0, ""low_severity_alerts"": 12.0, ""medium_severity_alerts"": 26.0, ""structuring_alert_count"": 4.0, ""total_aml_alerts"": 60.0, ""total_aml_risk_points"": 1316.0}",53.52,0.3,16.056,5000.0,22 high/critical AML alerts; 4 structuring alerts; 60 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 2676.0, ""device_session_alert_count"": 17.0, ""distinct_rules_triggered"": 6.0, ""geography_alert_count"": 9.0, ""high_severity_alerts"": 22.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 18.0, ""low_severity_alerts"": 12.0, ""medium_severity_alerts"": 26.0, ""structuring_alert_count"": 4.0, ""total_aml_alerts"": 60.0, ""total_aml_risk_points"": 1316.0}"
CUST-000006,device_session,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 2.0, ""failed_authentication_count_points"": 25.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 17.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",81.6667,0.15,12.25,100.0,new_device_transaction_count reached 4 against 4; failed_authentication_count reached 2 against 1; geography_mismatch_count reached 17 against 5,"{""elevated_session_count"": 0.0, ""elevated_session_count_points"": 0.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 2.0, ""failed_authentication_count_points"": 25.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 17.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000006,fraud_model,"{""average_fraud_probability"": 0.4237976007229971, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 1.0, ""high_probability_transaction_ratio"": 0.25, ""maximum_fraud_probability"": 0.8549303251214377, ""predicted_fraud_transaction_count"": 4.0, ""predicted_fraud_transaction_ratio"": 1.0}",67.9604,0.15,10.1941,100.0,Maximum model probability 0.855 exceeded 0.700.,"{""average_fraud_probability"": 0.4237976007229971, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 1.0, ""high_probability_transaction_ratio"": 0.25, ""maximum_fraud_probability"": 0.8549303251214377, ""predicted_fraud_transaction_count"": 4.0, ""predicted_fraud_transaction_ratio"": 1.0}"
CUST-000006,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 1737.0, ""kyc_points"": 70.0, ""kyc_status"": ""Enhanced Due Diligence"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}",23.3333,0.2,4.6667,300.0,KYC status is Enhanced Due Diligence,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 1737.0, ""kyc_points"": 70.0, ""kyc_status"": ""Enhanced Due Diligence"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}"
CUST-000006,transaction_behaviour,"{""cross_border_ratio"": 0.9444444444444444, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0, ""failed_transaction_ratio_points"": 0.0, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 241.92, ""maximum_transaction_amount_points"": 9.6768, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.9569719164811596, ""maximum_transaction_velocity_points"": 2.3924, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3333333333333333, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 953.74, ""total_transaction_amount_points"": 2.8612, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 18.0, ""total_transaction_count_points"": 6.75, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 11.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}",56.6804,0.2,11.3361,100.0,cross_border_ratio reached 0.94 against 0.80; night_transaction_ratio reached 0.33 against 0.30; unique_merchant_country_count reached 11.00 against 10.00,"{""cross_border_ratio"": 0.9444444444444444, ""cross_border_ratio_points"": 15.0, ""cross_border_ratio_threshold"": 0.8, ""failed_transaction_ratio"": 0.0, ""failed_transaction_ratio_points"": 0.0, ""failed_transaction_ratio_threshold"": 0.1, ""maximum_transaction_amount"": 241.92, ""maximum_transaction_amount_points"": 9.6768, ""maximum_transaction_amount_threshold"": 500.0, ""maximum_transaction_velocity"": 0.9569719164811596, ""maximum_transaction_velocity_points"": 2.3924, ""maximum_transaction_velocity_threshold"": 2.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 5.0, ""new_device_transaction_count_threshold"": 4.0, ""night_transaction_ratio"": 0.3333333333333333, ""night_transaction_ratio_points"": 5.0, ""night_transaction_ratio_threshold"": 0.3, ""total_transaction_amount"": 953.74, ""total_transaction_amount_points"": 2.8612, ""total_transaction_amount_threshold"": 5000.0, ""total_transaction_count"": 18.0, ""total_transaction_count_points"": 6.75, ""total_transaction_count_threshold"": 40.0, ""unique_merchant_country_count"": 11.0, ""unique_merchant_country_count_points"": 10.0, ""unique_merchant_country_count_threshold"": 10.0}"
CUST-000007,aml_alert,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 1053.0, ""device_session_alert_count"": 11.0, ""distinct_rules_triggered"": 4.0, ""geography_alert_count"": 15.0, ""high_severity_alerts"": 0.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 11.0, ""medium_severity_alerts"": 26.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 37.0, ""total_aml_risk_points"": 588.0}",21.06,0.3,6.318,5000.0,37 total AML alerts,"{""configured_severity_points"": {""critical"": 50, ""high"": 30, ""low"": 5, ""medium"": 15}, ""critical_severity_alerts"": 0.0, ""derived_raw_points"": 1053.0, ""device_session_alert_count"": 11.0, ""distinct_rules_triggered"": 4.0, ""geography_alert_count"": 15.0, ""high_severity_alerts"": 0.0, ""high_value_alert_count"": 0.0, ""kyc_watchlist_alert_count"": 0.0, ""low_severity_alerts"": 11.0, ""medium_severity_alerts"": 26.0, ""structuring_alert_count"": 0.0, ""total_aml_alerts"": 37.0, ""total_aml_risk_points"": 588.0}"
CUST-000007,device_session,"{""elevated_session_count"": 1.0, ""elevated_session_count_points"": 10.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 16.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}",66.6667,0.15,10.0,100.0,new_device_transaction_count reached 4 against 4; geography_mismatch_count reached 16 against 5; elevated_session_count reached 1 against 1,"{""elevated_session_count"": 1.0, ""elevated_session_count_points"": 10.0, ""elevated_session_count_threshold"": 1.0, ""failed_authentication_count"": 0.0, ""failed_authentication_count_points"": 0.0, ""failed_authentication_count_threshold"": 1.0, ""geography_mismatch_count"": 16.0, ""geography_mismatch_count_points"": 20.0, ""geography_mismatch_count_threshold"": 5.0, ""new_device_transaction_count"": 4.0, ""new_device_transaction_count_points"": 20.0, ""new_device_transaction_count_threshold"": 4.0, ""risky_session_count"": 2.0, ""risky_session_count_points"": 16.6667, ""risky_session_count_threshold"": 3.0, ""unique_device_count"": 4.0}"
CUST-000007,fraud_model,"{""average_fraud_probability"": 0.836040401634497, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 4.0, ""high_probability_transaction_ratio"": 1.0, ""maximum_fraud_probability"": 0.939822251815746, ""predicted_fraud_transaction_count"": 4.0, ""predicted_fraud_transaction_ratio"": 1.0}",92.0723,0.15,13.8108,100.0,Maximum model probability 0.940 exceeded 0.700.,"{""average_fraud_probability"": 0.836040401634497, ""fraud_probability_threshold"": 0.05, ""high_fraud_probability_threshold"": 0.7, ""high_probability_transaction_count"": 4.0, ""high_probability_transaction_ratio"": 1.0, ""maximum_fraud_probability"": 0.939822251815746, ""predicted_fraud_transaction_count"": 4.0, ""predicted_fraud_transaction_ratio"": 1.0}"
CUST-000007,kyc,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 1467.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}",0.0,0.2,0.0,300.0,No elevated KYC indicators observed.,"{""aml_watchlist_flag"": 0, ""customer_risk_rating"": ""Low"", ""customer_risk_rating_points"": 0.0, ""customer_tenure_days"": 1467.0, ""kyc_points"": 0.0, ""kyc_status"": ""Verified"", ""onboarding_recency_points"": 0.0, ""pep_flag"": false, ""pep_points"": 0.0, ""sanctions_points"": 0.0, ""sanctions_screening_status"": ""Clear"", ""watchlist_points"": 0.0}"
